"subject" "activity" "Time Body Accelerometer -Mean()-X" "Time Body Accelerometer -Mean()-Y" "Time Body Accelerometer -Mean()-Z" "Time Body Accelerometer- -Standard Deviation()-X" "Time Body Accelerometer- -Standard Deviation()-Y" "Time Body Accelerometer- -Standard Deviation()-Z" "Time Gravity Accelerometer -Mean()-X" "Time Gravity Accelerometer -Mean()-Y" "Time Gravity Accelerometer -Mean()-Z" "Time Gravity Accelerometer- -Standard Deviation()-X" "Time Gravity Accelerometer- -Standard Deviation()-Y" "Time Gravity Accelerometer- -Standard Deviation()-Z" "Time Body AccelerometerJerk -Mean()-X" "Time Body AccelerometerJerk -Mean()-Y" "Time Body AccelerometerJerk -Mean()-Z" "Time Body AccelerometerJerk- -Standard Deviation()-X" "Time Body AccelerometerJerk- -Standard Deviation()-Y" "Time Body AccelerometerJerk- -Standard Deviation()-Z" "Time Body Gyroscope -Mean()-X" "Time Body Gyroscope -Mean()-Y" "Time Body Gyroscope -Mean()-Z" "Time Body Gyroscope- -Standard Deviation()-X" "Time Body Gyroscope- -Standard Deviation()-Y" "Time Body Gyroscope- -Standard Deviation()-Z" "Time Body GyroscopeJerk -Mean()-X" "Time Body GyroscopeJerk -Mean()-Y" "Time Body GyroscopeJerk -Mean()-Z" "Time Body GyroscopeJerk- -Standard Deviation()-X" "Time Body GyroscopeJerk- -Standard Deviation()-Y" "Time Body GyroscopeJerk- -Standard Deviation()-Z" "Time Body Accelerometer Magnitude -Mean()" "Time Body Accelerometer Magnitude- -Standard Deviation()" "Time Gravity Accelerometer Magnitude -Mean()" "Time Gravity Accelerometer Magnitude- -Standard Deviation()" "Time Body AccelerometerJerk Magnitude -Mean()" "Time Body AccelerometerJerk Magnitude- -Standard Deviation()" "Time Body Gyroscope Magnitude -Mean()" "Time Body Gyroscope Magnitude- -Standard Deviation()" "Time Body GyroscopeJerk Magnitude -Mean()" "Time Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency Body Accelerometer -Mean()-X" "Frequency Body Accelerometer -Mean()-Y" "Frequency Body Accelerometer -Mean()-Z" "Frequency Body Accelerometer- -Standard Deviation()-X" "Frequency Body Accelerometer- -Standard Deviation()-Y" "Frequency Body Accelerometer- -Standard Deviation()-Z" "Frequency Body Accelerometer -MeanFreq()-X" "Frequency Body Accelerometer -MeanFreq()-Y" "Frequency Body Accelerometer -MeanFreq()-Z" "Frequency Body AccelerometerJerk -Mean()-X" "Frequency Body AccelerometerJerk -Mean()-Y" "Frequency Body AccelerometerJerk -Mean()-Z" "Frequency Body AccelerometerJerk- -Standard Deviation()-X" "Frequency Body AccelerometerJerk- -Standard Deviation()-Y" "Frequency Body AccelerometerJerk- -Standard Deviation()-Z" "Frequency Body AccelerometerJerk -MeanFreq()-X" "Frequency Body AccelerometerJerk -MeanFreq()-Y" "Frequency Body AccelerometerJerk -MeanFreq()-Z" "Frequency Body Gyroscope -Mean()-X" "Frequency Body Gyroscope -Mean()-Y" "Frequency Body Gyroscope -Mean()-Z" "Frequency Body Gyroscope- -Standard Deviation()-X" "Frequency Body Gyroscope- -Standard Deviation()-Y" "Frequency Body Gyroscope- -Standard Deviation()-Z" "Frequency Body Gyroscope -MeanFreq()-X" "Frequency Body Gyroscope -MeanFreq()-Y" "Frequency Body Gyroscope -MeanFreq()-Z" "Frequency Body Accelerometer Magnitude -Mean()" "Frequency Body Accelerometer Magnitude- -Standard Deviation()" "Frequency Body Accelerometer Magnitude -MeanFreq()" "Frequency  Body AccelerometerJerk Magnitude -Mean()" "Frequency  Body AccelerometerJerk Magnitude- -Standard Deviation()" "Frequency  Body AccelerometerJerk Magnitude -MeanFreq()" "Frequency  Body Gyroscope Magnitude -Mean()" "Frequency  Body Gyroscope Magnitude- -Standard Deviation()" "Frequency  Body Gyroscope Magnitude -MeanFreq()" "Frequency  Body GyroscopeJerk Magnitude -Mean()" "Frequency  Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency  Body GyroscopeJerk Magnitude -MeanFreq()"
"WALKING" 0.3402085 -0.036452984 -0.10625819 -0.95859648 -0.90805582 -0.98466948 -0.95685496 0.76866913 0.54098815 -0.90640588 -0.91499999 -0.98786371 -0.90302881 0.026827472 0.040107846 -0.98258651 -0.98459127 -0.98081566 -0.98302486 -0.018781307 0.51290211 -0.94532037 -0.97907302 -0.8614257 -0.94173599 -0.038440072 -0.13626567 -0.98745773 -0.98708777 -0.99042969 -0.99035992 -0.92188864 -0.92012779 -0.92188864 -0.92012779 -0.98006107 -0.98344842 -0.84458764 -0.81550103 -0.98723543 -0.98893984 -0.95410178 -0.97750397 -0.95311651 -0.89501868 -0.99104596 -0.96961073 -0.41931778 0.83538083 0.73705482 -0.98237072 -0.97633568 -0.98475582 -0.98908843 -0.9842554 -0.97983078 -0.0031908549 0.11757263 -0.53393391 -0.97938782 -0.87408467 -0.94539767 -0.97892589 -0.86993672 -0.94718996 -0.1899565 -0.097143842 0.35235968 -0.91479967 -0.94552287 0.72564799 -0.97572739 -0.97468806 -0.27936054 -0.83823923 -0.87359886 0.33692372 -0.9872632 -0.98592904 -0.31211016
"WALKING" 0.34337048 -0.014446221 -0.16737697 -0.22992354 0.17391077 -0.21338751 -0.28288214 -0.25983791 -0.026131065 -0.98110011 -0.96439894 -0.96430389 -0.98167247 -0.46414358 -0.0050257445 -0.12048623 0.028659631 -0.52146493 -0.085775674 -0.16339425 0.025859464 -0.36040537 0.042333424 -0.2761384 -0.38253398 0.34028929 -0.26967159 -0.10205315 -0.24344225 -0.31157714 -0.15820897 -0.19511453 -0.26850021 -0.19511453 -0.26850021 -0.17393461 -0.22895356 -0.090123903 -0.012399966 -0.22944178 -0.30557948 0.1952672 -0.32123865 -0.26312557 0.087855316 -0.21697496 -0.13929525 0.24277715 -0.19592608 -0.24028644 -0.025971976 -0.48742267 -0.13227926 0.020367181 -0.55284935 0.019740242 -0.46512323 -0.32863964 -0.15046635 0.026553035 -0.18046872 -0.4234905 0.044652222 -0.37656508 -0.13999646 0.063447474 0.22913488 -0.56198985 -0.37621527 -0.18784769 -0.6227289 -0.23261183 -0.18561237 0.081417901 -0.27464609 -0.18842722 -0.24519852 -0.29922633 -0.23284891 -0.20330072
"WALKING" 0.34355324 -0.024165905 -0.017703843 0.062287515 0.15837942 -0.30101279 -0.014450852 -0.30372669 -0.11828271 -0.92840055 -0.90204223 -0.89236454 -0.92914642 -0.17994814 0.17622976 -0.013277938 0.1631027 -0.41325614 0.017357926 -0.040591367 -0.048958024 -0.26355976 -0.20543963 0.0015036901 -0.28569033 -0.40275103 0.08656391 -0.29826145 -0.27932805 -0.16392796 -0.29001354 0.022979683 -0.076745615 0.022979683 -0.076745615 -0.064264683 -0.06415518 -0.29991651 -0.24266989 -0.36929717 -0.36852214 0.20505993 -0.28563939 0.05986441 0.058790229 -0.36752367 0.20441111 0.16752023 0.15934137 -0.11051859 0.13498493 -0.38905296 -0.0542813 0.11365888 -0.43457886 0.16885455 -0.29717186 -0.07790867 -0.23850318 -0.08158844 0.10045973 -0.29906076 -0.29837858 -0.12471251 -0.14137423 0.22705546 -0.073398056 -0.041633415 -0.1830377 0.1085226 -0.66727388 -0.18344624 0.0013067435 -0.33541017 -0.4777455 -0.38509365 -0.55969154 -0.4308591 -0.35922275 -0.36019293
"WALKING" 0.34402821 -0.035875128 -0.094238465 -0.39707126 0.1676057 -0.045335084 -0.43520634 -0.35076356 -0.057967327 -0.96099981 -0.96626817 -0.89641312 -0.96308432 0.041616209 -0.15017728 -0.49436475 -0.24654285 -0.72074498 -0.49644537 -0.52978635 -0.065623597 -0.44075342 0.030076113 -0.41783704 -0.48779453 0.12291871 -0.056539581 -0.54986303 -0.63630922 -0.57496736 -0.55176903 -0.31906248 -0.36403715 -0.31906248 -0.36403715 -0.43478063 -0.51103027 0.11436936 0.25980396 -0.62212411 -0.6478764 -0.0093092233 -0.39943721 -0.39166381 0.17916966 0.042299867 -0.35298571 -0.29362101 -0.51900275 0.01759058 -0.26248211 -0.691635 -0.54440755 -0.28133142 -0.74824357 -0.40370074 -0.56095241 -0.48576606 -0.46208856 -0.31255032 -0.37144921 -0.46221484 0.18652856 -0.48703689 -0.33681512 -0.52039639 -0.34080828 -0.1588506 -0.44796859 -0.28742925 -0.5014715 -0.48524201 -0.39642742 -0.43802403 0.10469958 0.055374775 -0.21243507 -0.66821927 -0.63842762 -0.3658195
"WALKING" 0.34408292 -0.019665159 -0.14195199 -0.36118484 0.019695865 -0.10072484 -0.38373739 -0.355796 -0.053499951 -0.96491486 -0.97201836 -0.94033876 -0.96740053 0.028465391 -0.036251822 -0.42760933 -0.40759102 -0.69528985 -0.41630661 -0.20900097 0.024990325 -0.23879635 0.083457815 -0.34269519 -0.2305317 0.18525532 0.078780625 -0.6184621 -0.59734456 -0.55648319 -0.58950719 -0.42796573 -0.48824642 -0.42796573 -0.48824642 -0.51308598 -0.54347056 0.0012099526 0.095449455 -0.6500912 -0.66537278 -0.22276461 -0.451622 -0.3465611 0.065163891 -0.012332467 -0.2763551 -0.29031064 -0.50601368 -0.0021205647 -0.43978128 -0.67657755 -0.4488075 -0.41149609 -0.71165447 -0.29104797 -0.44670124 -0.58342019 -0.38479321 -0.25944421 -0.2989004 -0.22944781 0.24169133 -0.41772985 -0.33002903 -0.41300881 -0.29101589 0.3967519 -0.50732136 -0.42958278 -0.27456957 -0.58657257 -0.49907547 -0.43331723 0.017625572 -0.04605173 -0.10604842 -0.68974531 -0.65244735 -0.3414782
"WALKING" 0.3444907 0.021733464 -0.20394047 -0.055044996 -0.27106066 -0.32702891 -0.14450354 -0.28085611 -0.075642926 -0.95714561 -0.91506237 -0.88410946 -0.95576077 -0.066819246 0.043798732 -0.2479345 -0.41827839 -0.557575 -0.20146778 -0.13210064 0.099219275 -0.7631892 -0.33271942 -0.20998112 -0.77038088 -0.067115012 0.10248013 -0.71531875 -0.47452428 -0.47907449 -0.71476811 -0.024974563 -0.1096681 -0.024974563 -0.1096681 -0.31968834 -0.30620907 -0.5013072 -0.47171485 -0.53751705 -0.59702936 -0.32280816 -0.43198456 -0.017670316 -0.29020729 -0.32364427 -0.050485357 -0.0079296957 -0.078774384 0.035973848 -0.42879093 -0.54479904 -0.27325208 -0.44732361 -0.56798239 -0.13431719 -0.32038787 -0.34078067 -0.17315036 -0.3044544 -0.22730606 -0.80851245 -0.35553347 -0.27651104 -0.72827124 -0.054888038 -0.1689 -0.52462845 -0.15052923 0.0035902663 -0.29563229 -0.36279787 -0.27925622 -0.20192387 -0.62720552 -0.58717758 -0.43380822 -0.57499607 -0.50536807 -0.47625303
"WALKING" 0.34625374 -0.018934595 -0.071284752 -0.35249848 -0.004831567 -0.33148377 -0.40256303 -0.3125677 -0.11473196 -0.98904445 -0.98236459 -0.97149535 -0.98970061 -0.46435309 -0.30578103 -0.17844737 -0.047741786 -0.53520681 -0.18963167 -0.10808338 0.10481221 -0.56421436 -0.14753031 -0.41029288 -0.5778702 0.2500222 0.15447811 -0.27230138 -0.32603204 -0.46025417 -0.32665309 -0.28214793 -0.35911642 -0.28214793 -0.35911642 -0.11872308 -0.19548064 -0.27144873 -0.17187494 -0.33591061 -0.38433135 -0.016403981 -0.42532358 -0.39744575 -0.061391953 -0.33320517 -0.30717134 0.34285065 0.1424157 -0.19960825 -0.17535965 -0.55872955 -0.21432097 0.02584528 -0.5136088 -0.13123002 -0.3779177 -0.45153785 -0.052400003 -0.17985284 -0.33433573 -0.59009464 -0.13415259 -0.49130842 -0.50291512 -0.081121809 0.024003631 -0.27251807 -0.42495693 -0.3517299 -0.38509221 -0.15631581 -0.16992878 0.039230471 -0.37135025 -0.39030528 0.0060570324 -0.3789787 -0.35376407 0.040551081
"WALKING" 0.34696848 0.069408647 -0.20082552 -0.80390335 -0.74174219 -0.60538234 -0.82688969 0.65518574 0.73110976 -0.70640252 -0.83510249 -0.70659949 -0.74104847 0.11372797 -0.22303817 -0.9641889 -0.91507673 -0.95496396 -0.9616342 -0.24323522 0.21592953 -0.80797336 -0.92489146 -0.92594262 -0.83259985 -0.0046289995 -0.12899286 -0.88165198 -0.96388666 -0.95947402 -0.90482271 -0.7780501 -0.80626838 -0.7780501 -0.80626838 -0.94913627 -0.95067507 -0.75933208 -0.74954259 -0.92582469 -0.93855064 -0.80454766 -0.71690557 -0.79528766 -0.72866336 -0.58065442 -0.83270098 -0.32891804 -0.094863916 0.29707581 -0.91342804 -0.94547883 -0.96880155 -0.92342213 -0.96386746 -0.96245903 -0.47769962 -0.18934396 -0.30923852 -0.93047351 -0.90206889 -0.81971179 -0.92203477 -0.94246788 -0.77263759 -0.14278765 0.43721729 -0.29803569 -0.80375155 -0.80047739 -0.12099588 -0.95467415 -0.94680915 -0.27264516 -0.77207963 -0.76650716 -0.15265019 -0.92066111 -0.91768463 0.08475591
"WALKING" 0.34708066 -0.037003662 -0.1313715 -0.26686437 0.19113155 -0.29269185 -0.30736723 -0.31208854 -0.10896344 -0.98001267 -0.98801118 -0.9316769 -0.98168777 0.089957984 -0.076222508 -0.058671406 0.13448108 -0.48952832 -0.058978664 -0.069103186 0.0029328041 -0.4652792 -0.07880712 -0.33704207 -0.48776541 0.19891885 -0.15892294 -0.19320624 -0.27655369 -0.38043202 -0.201414 -0.19440932 -0.25313543 -0.19440932 -0.25313543 0.015053243 -0.053438243 -0.20780599 -0.041963272 -0.31902448 -0.34988505 0.13875164 -0.36078348 -0.30911473 0.14310399 -0.3107268 -0.14254303 -0.056396877 -0.05559692 -0.44054627 0.019878174 -0.47723 -0.031835513 0.18458197 -0.49949239 0.089416526 -0.44595566 -0.27547632 0.1666709 -0.13393507 -0.21372488 -0.50795129 -0.052804221 -0.44349908 -0.34985166 -0.044479227 0.11080601 -0.32833787 -0.38226598 -0.17946097 -0.647735 -0.0034539952 0.076838926 -0.19274408 -0.36609328 -0.3040303 -0.36529981 -0.34002648 -0.2451357 -0.2537365
"WALKING" 0.34859482 -0.0092913878 -0.048420161 -0.29625224 0.18386365 -0.34128475 -0.33308093 -0.3023205 -0.10791639 -0.9782861 -0.97615226 -0.92284959 -0.98021945 -0.33159886 -0.092163938 -0.099349259 0.16689766 -0.52845809 -0.065389755 -0.052724862 0.075794181 -0.48423987 -0.132468 -0.42150598 -0.51385887 0.076689287 -0.078883967 -0.18995319 -0.32648317 -0.45271242 -0.21382294 -0.23357208 -0.27894653 -0.23357208 -0.27894653 -0.045563312 -0.071731477 -0.22645461 -0.088721213 -0.34550214 -0.36031091 0.16820242 -0.4166357 -0.33322517 0.11728421 -0.35170149 -0.16272708 0.2425136 0.037743577 -0.37466936 0.064405446 -0.51610146 -0.13480023 0.20220896 -0.53846786 0.0080635391 -0.37324038 -0.17615173 -0.14101848 -0.11995861 -0.32154603 -0.5201432 -0.14640247 -0.51122736 -0.39769053 0.032862196 -0.12019212 -0.14702049 -0.39036034 -0.20856953 -0.57786916 -0.092125543 -0.063633946 -0.024663931 -0.38870112 -0.33564419 -0.32896454 -0.41768268 -0.37847645 -0.25085171
"WALKING" 0.3490591 -0.022003784 -0.15005217 -0.30312548 0.15260681 -0.17429778 -0.35661754 -0.24400324 -0.020724365 -0.98064628 -0.95426823 -0.96146553 -0.97919098 0.011977358 0.086308398 -0.080002637 0.080883395 -0.51619977 -0.031631855 0.023946895 -0.013789422 -0.44827352 0.051216271 -0.26886698 -0.44548025 0.42745593 0.19241669 -0.13228847 -0.19251285 -0.36739621 -0.15357481 -0.24002292 -0.29370596 -0.24002292 -0.29370596 -0.12212111 -0.10124921 -0.099522253 0.039313845 -0.19401136 -0.24908062 0.15986671 -0.29537396 -0.33997374 0.075600086 -0.17422927 -0.1621018 -0.033235637 -0.20558712 -0.48096417 0.014085307 -0.47215737 -0.04367751 0.082853004 -0.55805277 0.084966694 -0.37864994 -0.30493266 0.023584523 0.062868703 -0.12934161 -0.48419664 0.036567426 -0.38778165 -0.37240942 0.11494002 -0.026331045 -0.14987572 -0.41830027 -0.32315594 -0.47890119 -0.11600375 -0.12320336 0.027940241 -0.28667994 -0.2253328 -0.31732022 -0.32881358 -0.24793751 -0.18692112
"WALKING" 0.35119884 0.021866728 -0.1494262 0.076174685 -0.10048684 -0.29808742 0.044780942 -0.26237699 -0.019666744 -0.96634034 -0.96371409 -0.91198748 -0.97033184 0.37084221 0.2295983 -0.02443834 -0.14053601 -0.49049092 -0.0011471622 0.16512486 0.28136405 -0.59954558 -0.14364651 -0.16523367 -0.6186894 0.07196793 0.20865147 -0.42423123 -0.33771249 -0.31699395 -0.42925186 -0.061657028 -0.14301226 -0.061657028 -0.14301226 -0.12888439 -0.16783647 -0.21352886 -0.08953528 -0.41175141 -0.42757077 -0.078729322 -0.3376748 0.099496176 -0.16921018 -0.33142076 0.049394598 0.33398745 0.10645967 0.3794488 -0.17432573 -0.42513106 -0.078567739 -0.1613356 -0.55578256 0.10061609 -0.21069103 -0.11374115 -0.18753271 -0.1127895 -0.055381283 -0.67756906 -0.16935701 -0.28087492 -0.49530902 -0.0047483716 -0.030940873 -0.66697906 -0.27974165 -0.09317206 -0.43724353 -0.17235437 -0.07373363 -0.29304023 -0.36648482 -0.24177015 -0.60676023 -0.51105052 -0.41810657 -0.50834571
"WALKING" 0.35382353 -0.024879552 -0.086384343 0.19370605 -0.074865049 -0.13331885 0.13002139 -0.28857121 -0.10048628 -0.89865581 -0.97928941 -0.86647337 -0.89634342 -0.13215518 -0.77466953 0.10608464 -0.17958596 -0.41105015 0.13485654 -0.405683 0.0052922556 -0.56983616 -0.15275767 -0.089810594 -0.58008744 0.22544075 0.10448982 -0.5850709 -0.37082149 -0.24343825 -0.5812887 0.16777303 0.016612958 0.16777303 0.016612958 0.0024839334 -0.047369708 -0.35168029 -0.26513118 -0.43885824 -0.49197116 -0.077214605 -0.15647822 0.180173 -0.13198561 -0.18957526 0.17280141 0.05424788 0.46658019 0.018512058 -0.19402868 -0.37560669 0.00050949693 -0.2210876 -0.44348438 0.25177971 -0.32679958 -0.18635957 -0.43752704 -0.20609642 0.024175713 -0.60337913 -0.12736954 -0.21366065 -0.50877717 -0.18282724 0.024308738 -0.21345131 -0.0063955036 0.12566363 -0.14570475 -0.081434804 0.090624607 -0.38940253 -0.44783091 -0.461626 -0.17819276 -0.59155251 -0.47529261 -0.75631048
"WALKING" 0.3541929 -0.012560935 -0.058680943 -0.20842457 0.23479071 -0.15926287 -0.24560393 -0.265399 -0.030585939 -0.95867188 -0.9626832 -0.97325368 -0.95839229 -0.25047435 -0.26253378 -0.11675796 0.22370706 -0.44241294 -0.056804705 -0.15332276 0.11270213 -0.51392579 -0.050255776 -0.2828863 -0.53727086 -0.26373019 -0.067837338 -0.27564792 -0.31532794 -0.27382886 -0.27384232 -0.15547409 -0.24692408 -0.15547409 -0.24692408 -0.086472346 -0.1157668 -0.26457853 -0.15526041 -0.34351191 -0.37895165 0.1882365 -0.22944501 -0.20627066 0.18103324 -0.18672309 -0.15801782 0.081152493 0.028091615 -0.16415037 0.093233503 -0.3808327 -0.11438034 0.28472732 -0.50271533 0.022081806 -0.47008484 -0.062966731 -0.065043215 -0.1205568 -0.18758513 -0.55411036 -0.01597055 -0.38260535 -0.40504057 -0.062564688 0.056758584 -0.28227998 -0.34641 -0.14025196 -0.62215163 -0.15403764 -0.13109273 0.13129767 -0.38562721 -0.38573851 -0.042099894 -0.39315099 -0.36244888 0.015800385
"WALKING" 0.35619073 -0.051817875 -0.15934525 0.037342853 0.04661114 -0.10408937 -0.024350579 -0.28138588 -0.093066746 -0.96653176 -0.95745967 -0.91115613 -0.97015556 0.28675682 -0.059495797 0.16467511 -0.0032318077 -0.33837871 0.19930221 0.21555688 0.16220514 -0.30524595 -0.060620683 -0.18641809 -0.33897925 -0.14445363 0.17779825 -0.45402229 -0.20284511 -0.27839799 -0.46035264 0.049838889 -0.15019835 0.049838889 -0.15019835 0.11234735 0.042624215 -0.086909135 0.0022180775 -0.23716987 -0.30612841 0.057172675 -0.23925257 0.015768064 -0.025384277 -0.10226747 0.097594104 0.059983624 0.27431918 -0.17772647 -0.072146311 -0.28165803 0.065510994 0.0067121397 -0.39244041 0.26899616 -0.24662825 0.14484289 -0.00071969776 -0.056202856 -0.054062369 -0.32066353 -0.070023196 -0.30924161 -0.30204606 0.02084148 -0.045519298 0.37929697 -0.19557489 0.11160669 -0.62113577 0.030588229 0.15416601 -0.31903299 -0.22133711 -0.29418617 0.048531793 -0.27586709 -0.1789188 -0.31688259
"WALKING" 0.35845532 0.017975385 -0.084159118 -0.17198789 -0.18833245 -0.39955531 -0.21840845 -0.25003777 -0.026669006 -0.93663325 -0.91397002 -0.92432289 -0.93635109 -0.087284312 -0.23250059 -0.2000019 -0.21783518 -0.59780538 -0.2789614 -0.11106165 0.13546298 -0.67804595 -0.33117489 -0.32873594 -0.69242514 0.019193884 0.025862246 -0.45732188 -0.4874311 -0.31433835 -0.47056407 -0.18820842 -0.28297761 -0.18820842 -0.28297761 -0.16996959 -0.27336495 -0.45624243 -0.39876849 -0.47554454 -0.51133984 -0.1698128 -0.48820241 -0.1436021 -0.24966759 -0.39879402 -0.2219331 0.15317541 0.25238797 0.33070129 -0.23152799 -0.57063166 -0.25571397 -0.25745173 -0.6224344 -0.086770601 -0.22624745 -0.14740992 -0.4058386 -0.34781888 -0.19086405 -0.72811282 -0.32579163 -0.44209844 -0.56694059 -0.03499047 0.25084613 -0.67328896 -0.33831993 -0.23332092 -0.36916959 -0.24919755 -0.17115275 -0.18719917 -0.60156768 -0.54247771 -0.52448046 -0.53467792 -0.47646069 -0.29942489
"WALKING" 0.35878664 -0.016954505 -0.15477656 -0.2514616 0.27005499 -0.18501917 -0.28502298 -0.26828456 -0.026783007 -0.98145764 -0.98200461 -0.9733533 -0.98285147 0.18478614 0.17062853 -0.13218033 0.29392746 -0.49133816 -0.10735691 0.0056453695 -0.028907552 -0.45538127 0.069813254 -0.34900948 -0.4749743 0.1731997 -0.04485294 -0.15328742 -0.21289807 -0.46422858 -0.1480588 -0.12111633 -0.2022228 -0.12111633 -0.2022228 0.014729942 -0.055755027 -0.11111527 -0.007841673 -0.25478179 -0.27875888 0.28209227 -0.29508969 -0.27228351 0.18286466 -0.18961124 -0.14254567 0.077258576 -0.13491159 -0.2766585 0.16809665 -0.48986138 -0.13176404 0.34588427 -0.49132705 0.01742969 -0.46636957 -0.43938567 -0.11085144 -0.0018716628 -0.34783736 -0.52808092 0.10426562 -0.40880947 -0.31591888 -0.049550401 -0.16705897 -0.52153715 -0.33226361 -0.14452073 -0.63144446 -0.021848235 0.0019767083 -0.11140007 -0.28821455 -0.25708616 -0.18840807 -0.37097505 -0.30475985 -0.20569039
"WALKING" 0.35919361 -0.018079718 -0.07234686 -0.26279787 0.057066065 -0.24801678 -0.30795628 -0.24934122 -0.016543639 -0.98316457 -0.97002206 -0.96758776 -0.98555469 -0.18733415 -0.19420985 -0.075799301 0.026487096 -0.57327388 -0.063908371 -0.16017231 0.10751787 -0.5171947 -0.11554452 -0.32551653 -0.55144711 -0.18574148 -0.075808703 -0.24009146 -0.39331447 -0.381281 -0.2245605 -0.28608766 -0.33750557 -0.28608766 -0.33750557 -0.12121954 -0.15074577 -0.3062892 -0.19308461 -0.43255374 -0.41602297 0.03753516 -0.31970848 -0.29354955 0.00065685349 -0.26763004 -0.1325568 0.10720182 -0.12751662 -0.42215363 -0.089137976 -0.52315016 -0.082443784 0.084056091 -0.62243322 0.077741229 -0.33453956 -0.40371659 -0.12237069 -0.1859568 -0.27276952 -0.55620141 -0.080903578 -0.40534824 -0.40753834 -0.10353127 -0.099350904 -0.40380934 -0.45611943 -0.28972489 -0.60758528 -0.14323308 -0.010645574 -0.31321182 -0.41738711 -0.38892499 -0.25585509 -0.49888911 -0.43278489 -0.29215803
"WALKING" 0.36248249 -0.0035526939 -0.18104462 0.24954917 -0.21185711 -0.16926229 0.18132372 -0.24875006 -0.018502531 -0.96781324 -0.93956362 -0.9309032 -0.96635823 0.11395291 -0.3050968 0.067093081 -0.25280389 -0.2203724 0.1264119 -0.33877395 0.17943812 -0.71373238 -0.13965682 -0.073952436 -0.71787719 0.26107863 0.1239022 -0.584414 -0.33665927 -0.29199185 -0.56258724 0.13627899 0.044030084 0.13627899 0.044030084 -0.018873206 -0.039654553 -0.37991965 -0.35402247 -0.43825071 -0.46710926 -0.17172001 -0.096502772 0.32729159 -0.28414654 -0.2857891 0.084413571 0.15274407 0.39761611 0.5826847 -0.21836687 -0.15048162 0.022168874 -0.35460585 -0.28765514 0.10225404 -0.12703579 -0.056949278 0.18179705 -0.092519165 -0.097836502 -0.76049065 -0.17622615 -0.15084801 -0.64272683 -0.0013784905 -0.08355044 -0.53720896 -0.027737109 0.086664811 -0.22242847 -0.050582928 -0.067060478 0.34027231 -0.50939908 -0.37715191 -0.69186486 -0.57034479 -0.48293322 -0.60428607
"WALKING" 0.36562924 -0.020382593 -0.089326453 -0.18660819 0.19409125 -0.2567271 -0.25731788 -0.30446325 -0.11312103 -0.9597983 -0.96258942 -0.9569925 -0.96024512 -0.2374233 0.016152519 0.12845961 0.18409967 -0.3410621 0.10509975 -0.017254519 0.09214081 -0.45980774 0.036184167 -0.31373856 -0.50581001 -0.168331 -0.11618914 -0.14928822 -0.041809392 -0.32032061 -0.16984803 -0.11448692 -0.1972645 -0.11448692 -0.1972645 0.19348517 0.11352345 -0.0584238 0.06269872 -0.086313417 -0.16804952 0.18317292 -0.27672352 -0.23432381 0.12429266 -0.30490443 -0.030728452 0.13215012 0.24117784 -0.45671814 0.040583546 -0.3121428 0.15563193 0.26059415 -0.36691144 0.24780613 -0.45909839 0.04344461 0.08119609 0.055666148 -0.13469156 -0.49858181 0.016583852 -0.44671361 -0.3634193 -0.0085500496 0.044489212 -0.25632744 -0.3467188 -0.17896356 -0.52937507 0.19718904 0.290357 -0.14016717 -0.22992059 -0.14306494 -0.44599123 -0.12498472 -0.057084851 -0.16533982
"WALKING" 0.37052032 -0.008881052 -0.15190137 -0.44266976 0.12090121 0.057691449 -0.48133636 -0.35321481 -0.043385721 -0.96512253 -0.97155621 -0.89496034 -0.96738886 -0.12371843 -0.25479781 -0.54592678 -0.35194832 -0.71381645 -0.51874627 -0.39705887 0.017452574 -0.18306779 0.017116928 -0.41529288 -0.18015774 0.26180864 0.024876553 -0.58185436 -0.68132758 -0.59803144 -0.57695706 -0.36831475 -0.41604265 -0.36831475 -0.41604265 -0.55038339 -0.55748239 -0.0054966784 0.069125171 -0.69975664 -0.7008427 -0.15024289 -0.35288048 -0.43378403 0.1724649 0.16054867 -0.38540192 -0.32546175 -0.47709427 0.066841072 -0.43445538 -0.67744308 -0.57247201 -0.30600429 -0.74941549 -0.47019932 -0.7841857 -0.4497537 -0.32054985 -0.25108613 -0.36486596 -0.17834721 0.14504201 -0.48619989 -0.20980625 -0.43137567 -0.33398593 0.45482174 -0.45531018 -0.30264384 -0.37592353 -0.57001838 -0.50799042 -0.31829125 -0.016214235 -0.083491315 -0.085902875 -0.74680377 -0.68574739 -0.60417999
